"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
1001114,"     C/1962 H1 (Honda)","1962 H1",Honda,C,,,0,,,,17.5,,5.,0.03,,,,,,,,,,,,,"JPL 2",2437796.5,37796,1962-05-12.0,J2000,1.0000,,0.653,72.87,79.82,72.14,,,,2437774.70,1962-04-20.1,,,0.0119,4.61,2.26,,7.8e-04,,2.4e-04,1.9e-02,6.5e-03,2.8e-02,,,,1.6e-02,,PAR,"Otto Matic",29,1962-05-01,1962-05-30,11,,,,.30542,T,,,,,,,,
1001115,"     C/1963 A1 (Ikeya)","1963 A1",Ikeya,C,,,0,,,,15.0,,5.,0.03,,,,,,,,,,,,,"JPL 2",2438145.5,38145,1963-04-26.0,J2000,0.9934,95.55,0.632,160.65,53.22,336.30,0.04,190.47,0.001055,2438109.97,1963-03-21.4,3.41e+05,934,0.236,92,0.594,-0.874,5.8e-06,8.3e-02,1.9e-06,1.3e-04,1.3e-03,1.2e-03,4.9e-05,1.7e-01,1.4e-06,1.7e-04,4.5e+02,COM,"Otto Matic",278,1963-01-07,1963-10-12,33,,,3,.36804,,,,,,,,,
1001116,"     C/1963 F1 (Alcock)","1963 F1",Alcock,C,,,0,,,,13.9,,5.,0.03,,,,,,,,,,,,,"JPL 2",2438164.5,38164,1963-05-15.0,J2000,0.9979,738.8,1.537,86.22,43.47,146.62,0.00,1476.07,4.908e-05,2438155.38,1963-05-05.8,7.33e+06,2.01e+04,0.632,246,2.86,0.108,2.9e-04,1.0e+02,4.2e-05,2.3e-03,1.5e-03,1.4e-03,9.5e-05,2.1e+02,1.0e-05,3.3e-03,1.6e+06,COM,"Otto Matic",118,1963-03-20,1963-07-16,25,,,,.32405,,,,,,,,,
1001117,"     C/1963 R1 (Pereyra)","1963 R1",Pereyra,C,,,0,,,,14.3,,5.,0.03,,,,,,,,,,,,,"JPL 2",2438327.5,38327,1963-10-25.0,J2000,0.9999,91.15,0.005,144.59,8.05,86.23,0.07,182.29,0.001133,2438265.47,1963-08-23.9,3.18e+05,870,0.556,216,2.99,-0.015,9.4e-07,2.0e+00,3.2e-05,9.9e-03,8.9e-02,5.9e-02,2.2e-03,3.9e+00,3.6e-05,1.1e-02,1.0e+04,COM,"Otto Matic",86,1963-09-23,1963-12-18,12,,,5,.34811,,,,,,,,,
1001118,"     C/1964 L1 (Tomita-Gerber-Honda)","1964 L1",Tomita-Gerber-Honda,C,,,0,,,,14.4,,5.,0.03,,,,,,,,,,,,,"JPL 2",2438628.5,38628,1964-08-21.0,J2000,0.9959,123,0.500,161.83,309.87,58.42,0.04,245.48,0.0007226,2438577.12,1964-06-30.6,4.98e+05,1.36e+03,0.158,61.6,0.637,-0.79,1.5e-05,4.5e-01,5.1e-06,9.2e-04,8.5e-04,8.2e-04,2.0e-04,9.0e-01,4.0e-06,1.7e-04,2.7e+03,COM,"Otto Matic",229,1964-06-11,1965-01-26,16,,,,.43544,,,,,,,,,
1001119,"     C/1964 N1 (Ikeya)","1964 N1",Ikeya,C,,,0,,,,16.0,,5.,0.03,,,,,,,,,,,,,"JPL 2",2438604.5,38604,1964-07-28.0,J2000,0.9853,55.9,0.822,171.92,269.95,290.77,359.99,110.97,0.002358,2438608.72,1964-08-01.2,1.53e+05,418,0.0407,15.8,0.267,-1.02,5.7e-04,2.1e+00,6.5e-06,4.9e-04,4.8e-03,3.2e-03,5.6e-04,4.3e+00,1.4e-04,5.6e-03,8.8e+03,COM,"Otto Matic",56,1964-07-10,1964-09-04,36,,,6,.47662,,,,,,,,,
1001120,"     C/1964 P1 (Everhart)","1964 P1",Everhart,C,,,0,,,,15.6,,5.,0.03,,,,,,,,,,,,,"JPL 2",2438682.5,38682,1964-10-14.0,J2000,0.9965,359.4,1.259,67.97,280.45,20.69,0.01,717.55,0.0001447,2438630.69,1964-08-23.1,2.49e+06,6.81e+03,0.278,108,3.09,0.536,4.9e-05,5.0e+00,1.2e-05,2.4e-04,8.0e-04,9.5e-04,1.6e-04,1.0e+01,3.0e-06,8.3e-04,5.2e+04,COM,"Otto Matic",201,1964-08-08,1965-02-25,40,,,,.37111,,,,,,,,,
1001123,"     C/1965 S2 (Alcock)","1965 S2",Alcock,C,,,0,,,,17.2,,5.,0.03,,,,,,,,,,,,,"JPL 2",2439044.5,39044,1965-10-11.0,J2000,1.0003,-3753,1.294,65.01,175.62,150.52,-0.00,,4.287e-06,2439059.64,1965-10-26.1,,,0.362,141,2.25,,6.4e-03,7.0e+04,9.9e-04,2.6e-02,5.8e-02,4.6e-02,1.8e-03,,1.2e-04,3.6e-02,,HYP,"Otto Matic",30,1965-09-27,1965-10-27,29,,,,.63757,T,,,,,,,,
1001124,"     C/1966 P1 (Kilston)","1966 P1",Kilston,C,,,0,,,5.0,,8.5,,,,,,,,,,,,,,,"JPL 2",2439377.5,39377,1966-09-09.0,J2000,0.9995,4588,2.385,40.26,156.05,154.49,360.00,9174.20,3.171e-06,2439426.58,1966-10-28.0,1.14e+08,3.11e+05,1.42,551,2.26,1.46,1.4e-04,1.2e+03,4.9e-05,6.4e-04,1.1e-03,1.6e-03,6.2e-05,2.5e+03,1.3e-06,4.2e-03,4.6e+07,COM,"Otto Matic",126,1966-08-09,1966-12-13,208,,,,.50274,,,,,,,,,
1001125,"     C/1966 P2 (Barbon)","1966 P2",Barbon,C,,,0,,,5.6,,11.5,,,,,,,,,,,,,,,"JPL 2",2439381.5,39381,1966-09-13.0,J2000,0.9981,1068,2.019,28.71,167.69,136.17,0.00,2134.23,2.823e-05,2439233.28,1966-04-17.7,1.28e+07,3.49e+04,1.09,425,1.21,1.55,3.1e-04,1.8e+02,1.3e-04,5.0e-03,2.7e-03,6.0e-03,1.0e-03,3.5e+02,7.0e-06,1.3e-02,3.2e+06,COM,"Otto Matic",91,1966-08-19,1966-11-18,90,,,,.44888,,,,,,,,,
1001126,"     C/1966 R1 (Ikeya-Everhart)","1966 R1",Ikeya-Everhart,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 2",2439391.5,39391,1966-09-23.0,J2000,1.0000,-1.901e+04,0.882,48.28,107.66,50.04,0.00,,3.759e-07,2439342.82,1966-08-05.3,,,0.077,30,0.0679,,5.1e-03,2.1e+06,2.0e-03,2.4e-02,1.0e-02,2.0e-01,3.0e-03,,6.2e-05,1.0e-01,,HYP,"Otto Matic",30,1966-09-13,1966-10-13,23,,,,.68622,T,,,,,,,,
1001127,"     C/1966 T1 (Rudnicki)","1966 T1",Rudnicki,C,,,0,,,10.1,,11.,,,,,,,,,,,,,,,"JPL 2",2439448.5,39448,1966-11-19.0,J2000,1.0004,-1074,0.419,9.08,75.71,79.79,-0.00,,2.799e-05,2439511.38,1967-01-20.8,,,0.000624,0.243,0.543,,2.2e-05,5.9e+01,9.8e-06,3.4e-04,1.2e-03,1.3e-03,1.5e-04,,2.3e-06,4.7e-04,,HYP,"Otto Matic",114,1966-10-17,1967-02-08,49,,,,.728,,,,,,,,,
1001128,"     C/1967 C1 (Seki)","1967 C1",Seki,C,,,0,,,10.6,,4.5,,,,,,,,,,,,,,,"JPL 2",2439535.5,39535,1967-02-14.0,J2000,0.9999,4712,0.457,106.47,200.52,144.29,360.00,9423.68,3.047e-06,2439563.24,1967-03-13.7,1.18e+08,3.23e+05,0.476,185,0.295,-0.237,1.3e-03,6.2e+04,4.4e-04,1.8e-02,7.5e-03,7.6e-02,1.7e-03,1.2e+05,6.0e-05,1.8e-02,2.3e+09,COM,"Otto Matic",16,1967-02-06,1967-02-22,18,,,,.82105,T,,,,,,,,
1001129,"     C/1967 C2 (Wild)","1967 C2",Wild,C,,,0,,,9.9,,10.,,,,,,,,,,,,,,,"JPL 2",2439556.5,39556,1967-03-07.0,J2000,1.0000,,1.327,99.11,306.85,173.26,,,,2439552.03,1967-03-02.5,,,0.346,135,3.94,,2.8e-03,,2.6e-04,1.8e-02,1.4e-02,2.6e-02,,,,2.6e-02,,PAR,"Otto Matic",56,1967-02-13,1967-04-10,37,,,,.82637,T,,,,,,,,
1001130,"     C/1967 M1 (Mitchell-Jones-Gerber)","1967 M1",Mitchell-Jones-Gerber,C,,,0,,,6.4,,13.,,,,,,,,,,,,,,,"JPL 2",2439694.5,39694,1967-07-23.0,J2000,1.0000,,0.178,56.71,32.29,78.94,,,,2439658.29,1967-06-16.7,,,0.359,140,3.63,,1.9e-04,,6.5e-05,7.1e-03,1.4e-02,2.3e-02,,,,8.2e-04,,PAR,"Otto Matic",65,1967-07-03,1967-09-06,39,,,,.55125,T,,,,,,,,
1001131,"     C/1967 Y1 (Ikeya-Seki)","1967 Y1",Ikeya-Seki,C,,,0,,,6.4,,4.5,,,,,,,,,,,,,,,"JPL 2",2439933.5,39933,1968-03-18.0,J2000,0.9992,2011,1.697,129.32,255.32,70.86,0.00,4020.35,1.093e-05,2439912.21,1968-02-25.7,3.29e+07,9.02e+04,1.07,415,0.0276,-1.02,2.3e-05,5.4e+01,4.0e-06,8.5e-05,1.7e-04,4.9e-04,9.4e-06,1.1e+02,4.4e-07,7.8e-04,1.3e+06,COM,"Otto Matic",676,1967-12-29,1969-11-04,197,,,,.48904,,,,,,,,,
1000572,"     C/1968 H1 (Tago-Honda-Yamamoto)","1968 H1",Tago-Honda-Yamamoto,C,,,0,,,9.8,,10.,,,,,,,,,,,,,,,"JPL 5",2439993.5,39993,1968-05-17.0,J2000,0.9962,179.8,0.680,102.17,233.11,50.45,0.00,358.94,0.0004088,2439992.77,1968-05-16.2,8.81e+05,2.41e+03,0.163,63.6,0.502,-0.186,2.6e-04,1.2e+01,2.0e-06,1.4e-03,1.3e-03,3.7e-03,3.0e-05,2.5e+01,4.2e-05,3.1e-03,9.1e+04,COM,"Otto Matic",32,1968-05-04,1968-06-05,35,,,,.7473,,,,,,,,,
1001132,"     C/1968 L1 (Whitaker-Thomas)","1968 L1",Whitaker-Thomas,C,,,0,,,11.9,,4.5,,,,,,,,,,,,,,,"JPL 2",2440039.5,40039,1968-07-02.0,J2000,1.0000,,1.234,61.77,254.72,353.98,,,,2440012.00,1968-06-04.5,,,0.222,86.4,3.92,,2.7e-03,,1.9e-04,3.5e-02,4.0e-03,3.6e-03,,,,4.1e-03,,PAR,"Otto Matic",39,1968-06-17,1968-07-26,23,,,,.87334,T,,,,,,,,
1000573,"     C/1968 N1 (Honda)","1968 N1",Honda,C,,,0,,,5.2,,12.5,,,,,,,,,,,,,,,"JPL 5",2440103.5,40103,1968-09-04.0,J2000,1.0007,-1620,1.160,143.24,106.75,88.72,0.00,,1.512e-05,2440076.42,1968-08-07.9,,,0.617,240,1.6,,2.8e-04,6.4e+02,3.2e-05,6.2e-04,1.3e-03,4.2e-03,2.4e-04,,8.9e-06,6.3e-03,,HYP,"Otto Matic",120,1968-07-13,1968-11-10,137,,,,.48176,,,,,,,,,
1001133,"     C/1968 Q1 (Bally-Clayton)","1968 Q1",Bally-Clayton,C,,,0,,,8.5,,6.5,,,,,,,,,,,,,,,"JPL 2",2440118.5,40118,1968-09-19.0,J2000,1.0000,,1.771,93.17,319.40,26.86,,,,2440089.35,1968-08-20.8,,,0.828,322,3.12,,8.8e-04,,9.6e-05,8.4e-03,4.0e-03,1.7e-02,,,,3.0e-02,,PAR,"Otto Matic",89,1968-08-25,1968-11-22,52,,,,.62741,T,,,,,,,,
1001134,"     C/1968 Q2 (Honda)","1968 Q2",Honda,C,,,0,,,6.6,,33.5,,,,,,,,,,,,,,,"JPL 2",2440151.5,40151,1968-10-22.0,J2000,1.0000,,1.099,127.91,253.29,282.80,,,,2440164.34,1968-11-03.8,,,0.522,203,1.35,,5.3e-04,,7.3e-05,2.0e-03,2.2e-03,9.2e-03,,,,1.2e-02,,PAR,"Otto Matic",64,1968-09-12,1968-11-15,35,,,,.51422,T,,,,,,,,
1001135,"     C/1968 U1 (Wild)","1968 U1",Wild,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 2",2440153.5,40153,1968-10-24.0,J2000,0.9999,4.053e+04,2.603,135.13,209.22,101.49,0.00,81047.51,1.208e-07,2439946.39,1968-03-30.8,2.98e+09,8.16e+06,1.98,772,0.329,-1.42,1.8e-02,1.1e+07,2.0e-02,1.5e-01,8.7e-02,7.6e-01,1.0e-02,2.2e+07,4.9e-05,2.5e+00,1.2e+12,COM,"Otto Matic",28,1968-10-17,1968-11-14,15,,,,.51369,T,,,,,,,,
1001136,"     C/1968 Y1 (Thomas)","1968 Y1",Thomas,C,,,0,,,5.8,,10.5,,,,,,,,,,,,,,,"JPL 2",2440266.5,40266,1969-02-14.0,J2000,0.9953,705.9,3.316,45.23,16.11,82.58,0.00,1408.46,5.255e-05,2440233.76,1969-01-12.2,6.85e+06,1.88e+04,2.7,1.05e+03,0.648,1.6,1.6e-04,2.4e+01,1.9e-04,5.4e-04,3.3e-03,1.5e-02,9.0e-05,4.8e+01,2.7e-06,5.7e-02,3.5e+05,COM,"Otto Matic",150,1968-12-19,1969-05-18,43,,,,.66096,,,,,,,,,
1001138,"     C/1969 P1 (Fujikawa)","1969 P1",Fujikawa,C,,,0,,,8.7,,8.75,,,,,,,,,,,,,,,"JPL 2",2440479.5,40479,1969-09-15.0,J2000,1.0000,,0.774,8.93,192.40,299.02,,,,2440506.95,1969-10-12.4,,,0.0109,4.26,0.302,,2.1e-04,,3.7e-05,1.9e-04,2.7e-03,4.1e-03,,,,2.0e-03,,PAR,"Otto Matic",74,1969-08-14,1969-10-27,69,,,,.75614,T,,,,,,,,
1000574,"     C/1969 T1 (Tago-Sato-Kosaka)","1969 T1",Tago-Sato-Kosaka,C,,,0,,,6.5,,11.75,,,,,,,,,,,,,,,"JPL 5",2440607.5,40607,1970-01-21.0,J2000,0.9999,6402,0.473,75.82,101.66,267.83,0.00,12804.16,1.924e-06,2440576.77,1969-12-21.2,1.87e+08,5.12e+05,0.000574,0.223,3.46,0.21,4.4e-06,3.8e+02,7.8e-07,1.6e-04,8.0e-05,1.4e-04,5.3e-06,7.6e+02,1.7e-07,8.8e-05,1.7e+07,COM,"Otto Matic",175,1969-10-13,1970-04-06,305,,,,.45717,,,,,,,,,
1001139,"     C/1969 Y1 (Bennett)","1969 Y1",Bennett,C,,,0,,,4.6,,12.,,,,,,,,,,,,,,,"JPL 2",2440688.5,40688,1970-04-12.0,J2000,0.9963,145,0.538,90.04,224.66,354.15,0.01,289.54,0.0005643,2440665.55,1970-03-20.0,6.38e+05,1.75e+03,0.469,183,2.67,0.035,3.4e-06,1.3e-01,7.5e-07,5.7e-05,1.6e-04,7.6e-05,1.8e-05,2.6e-01,7.7e-07,5.1e-05,8.7e+02,COM,"Otto Matic",301,1969-12-30,1970-10-27,529,,,,.76872,,,,,,,,,
1001140,"     C/1970 B1 (Daido-Fujikawa)","1970 B1",Daido-Fujikawa,C,,,0,,,9.7,,12.5,,,,,,,,,,,,,,,"JPL 2",2440621.5,40621,1970-02-04.0,J2000,1.0000,-3436,0.066,100.18,30.60,266.65,-0.00,,4.893e-06,2440633.31,1970-02-15.8,,,0.72,280,4.46,,2.1e-03,3.7e+05,5.3e-05,9.7e-02,1.6e-01,1.6e-01,9.4e-03,,8.0e-04,7.1e-03,,HYP,"Otto Matic",12,1970-01-28,1970-02-09,32,,,,.60043,T,,,,,,,,
1001141,"     C/1970 K1 (White-Ortiz-Bolelli)","1970 K1",White-Ortiz-Bolelli,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 2",2440735.5,40735,1970-05-29.0,J2000,0.9999,173.8,0.009,138.95,336.82,61.10,0.01,347.56,0.0004302,2440720.98,1970-05-14.4,8.37e+05,2.29e+03,0.49,191,2.85,-0.058,2.5e-04,8.6e+02,4.4e-05,9.1e-02,1.9e-01,1.4e-01,4.6e-02,1.7e+03,3.2e-03,5.5e-03,6.2e+06,COM,"Otto Matic",14,1970-05-23,1970-06-06,9,,,,.82894,T,,,,,,,,
1001142,"     C/1970 N1 (Abe)","1970 N1",Abe,C,,,0,,,6.6,,4.5,,,,,,,,,,,,,,,"JPL 2",2440870.5,40870,1970-10-11.0,J2000,1.0000,-3.014e+04,1.113,126.72,21.70,96.58,-0.00,,1.884e-07,2440880.20,1970-10-20.6,,,0.616,240,1.48,,4.9e-06,4.0e+03,9.2e-07,8.4e-05,9.4e-05,9.8e-05,3.7e-07,,3.8e-08,9.8e-05,,HYP,"Otto Matic",324,1970-07-05,1971-05-25,271,,,,.5203,,,,,,,,,
1001143,"     C/1970 U1 (Suzuki-Sato-Seki)","1970 U1",Suzuki-Sato-Seki,C,,,0,,,9.5,,18.5,,,,,,,,,,,,,,,"JPL 2",2440890.5,40890,1970-10-31.0,J2000,1.0000,,0.405,60.79,293.68,318.52,,,,2440861.30,1970-10-01.7,,,0.519,202,0.671,,8.7e-04,,1.7e-04,5.7e-03,2.3e-02,3.7e-02,,,,5.5e-03,,PAR,"Otto Matic",37,1970-10-20,1970-11-26,47,,,,.73123,T,,,,,,,,
1001144,"     C/1971 E1 (Toba)","1971 E1",Toba,C,,,0,,,4.9,,24.75,,,,,,,,,,,,,,,"JPL 7",2441079.5,41079,1971-05-08.0,J2000,1.0010,-1262,1.233,109.68,104.08,152.36,0.00,,2.199e-05,2441058.75,1971-04-17.2,,,0.281,109,2.52,,1.2e-04,1.5e+02,2.8e-05,9.7e-04,7.7e-04,3.7e-03,8.1e-05,,3.9e-06,3.9e-03,,HYP,"Otto Matic",184,1971-03-09,1971-09-09,137,,,,.75289,,,,,,,,,
1003918,"     C/1971 M1 (Edwards)","1971 M1",Edwards,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 1",2441136.5,41136,1971-07-04.0,J2000,1.0000,,2.881,97.15,267.78,44.18,,,,2441293.46,1971-12-07.9,,,2.08,811,1.79,,2.2e-02,,2.5e-02,4.0e-01,9.5e-04,1.0e+00,,,,3.2e+00,,PAR,"Otto Matic",35,1971-06-20,1971-07-25,7,,,,1.1127,T,,,,,,,,
1001145,"     C/1972 E1 (Bradfield)","1972 E1",Bradfield,C,,,0,,,9.0,,6.75,,,,,,,,,,,,,,,"JPL 2",2441431.5,41431,1972-04-24.0,J2000,0.9981,498.7,0.927,123.69,160.30,257.70,0.00,996.51,8.85e-05,2441404.20,1972-03-27.7,4.07e+06,1.11e+04,0.358,139,1.82,-0.652,2.8e-04,7.5e+01,4.3e-05,1.3e-03,1.4e-03,6.5e-03,5.5e-04,1.5e+02,2.0e-05,6.1e-03,9.2e+05,COM,"Otto Matic",72,1972-03-22,1972-06-02,85,,,,.57921,,,,,,,,,
1001146,"     C/1972 F1 (Gehrels)","1972 F1",Gehrels,C,,,0,,,,11.1,,5.,0.03,,,,,,,,,,,,,"JPL 2",2441534.5,41534,1972-08-05.0,J2000,0.9979,1550,3.276,175.61,24.75,128.70,0.01,3096.49,1.615e-05,2440958.01,1971-01-06.5,2.23e+07,6.1e+04,2.26,881,0.309,-2.23,3.3e-04,2.4e+02,2.6e-04,7.5e-04,6.3e-03,9.2e-03,2.2e-03,4.8e+02,3.7e-06,7.4e-02,5.1e+06,COM,"Otto Matic",348,1972-03-16,1973-02-27,18,,,,.58943,,,,,,,,,
1001147,"     C/1972 L1 (Sandage)","1972 L1",Sandage,C,,,0,,,5.6,8.0,7.25,5.,0.03,,,,,,,,,,,,,"JPL 2",2441601.5,41601,1972-10-11.0,J2000,1.0063,-674,4.276,79.37,225.49,56.65,-0.00,,5.633e-05,2441636.29,1972-11-14.7,,,3.64,1.42e+03,0.0459,,4.7e-05,5.0e+00,3.2e-05,1.3e-04,2.1e-04,1.0e-03,2.2e-05,,6.2e-07,6.8e-03,,HYP,"Otto Matic",862,1972-06-09,1974-10-19,146,,,,.60106,,,,,,,,,
1001148,"     C/1972 U1 (Kojima)","1972 U1",Kojima,C,,,0,,,6.4,,12.5,,,,,,,,,,,,,,,"JPL 2",2441701.5,41701,1973-01-19.0,J2000,1.0010,-2059,2.147,141.86,43.19,334.31,-0.00,,1.055e-05,2441725.78,1973-02-12.2,,,1.2,467,2.53,,1.9e-05,3.8e+01,2.5e-06,8.3e-05,1.4e-04,2.2e-04,7.0e-06,,2.9e-07,4.4e-04,,HYP,"Otto Matic",659,1972-10-31,1974-08-21,267,,,,.5638,,,,,,,,,
1001149,"     C/1972 X1 (Araya)","1972 X1",Araya,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 2",2441860.5,41860,1973-06-27.0,J2000,0.9995,9669,4.861,113.09,314.89,267.21,0.00,19332.20,1.037e-06,2441670.48,1972-12-18.9,3.47e+08,9.51e+05,4.55,1.77e+03,2.62,-1.07,4.8e-05,9.2e+02,6.3e-05,1.2e-04,2.3e-04,1.4e-03,2.8e-05,1.8e+03,1.5e-07,9.6e-03,5.0e+07,COM,"Otto Matic",944,1972-11-15,1975-06-17,71,,,,.36936,,,,,,,,,
1001150,"     C/1973 A1 (Heck-Sause)","1973 A1",Heck-Sause,C,,,0,,,5.5,,10.25,,,,,,,,,,,,,,,"JPL 2",2441743.5,41743,1973-03-02.0,J2000,1.0006,-4381,2.511,138.63,175.88,346.24,0.00,,3.399e-06,2441595.97,1972-10-05.4,,,1.53,594,2.78,,5.3e-05,4.0e+02,2.7e-05,2.4e-04,2.4e-04,1.5e-03,6.9e-05,,4.7e-07,4.5e-03,,HYP,"Otto Matic",405,1973-01-10,1974-02-19,190,,,,.57756,,,,,,,,,
1001151,"     C/1973 D1 (Kohoutek)","1973 D1",Kohoutek,C,,,0,,,9.7,13.4,18.5,5.,0.03,,,,,,,,,,,,,"JPL 2",2441792.5,41792,1973-04-20.0,J2000,0.9987,1105,1.382,121.60,164.82,74.86,360.00,2209.38,2.682e-05,2441840.68,1973-06-07.1,1.34e+07,3.68e+04,0.835,325,0.638,-0.759,2.8e-05,2.5e+01,6.6e-06,2.3e-04,1.1e-04,6.0e-04,4.4e-05,5.0e+01,9.2e-07,1.0e-03,4.6e+05,COM,"Otto Matic",206,1973-02-28,1973-09-22,42,,,,.55879,,,,,,,,,
1001152,"     C/1973 E1 (Kohoutek)","1973 E1",Kohoutek,C,,,0,,,5.8,9.5,9.,5.,0.03,,,,,,,,,,,,,"JPL 2",2442022.5,42022,1973-12-06.0,J2000,1.0000,-1.824e+04,0.142,14.30,258.49,37.80,-0.00,,4.002e-07,2442044.93,1973-12-28.4,,,0.029,11.3,0.4,,6.9e-07,1.6e+03,2.6e-07,4.7e-05,1.8e-04,1.6e-04,1.2e-06,,5.3e-08,2.6e-05,,HYP,"Otto Matic",453,1973-01-28,1974-04-26,812,,,,.60804,,,,,,,,,
1001153,"     C/1973 H1 (Huchra)","1973 H1",Huchra,C,,,0,,,9.3,,10.,,,,,,,,,,,,,,,"JPL 2",2441832.5,41832,1973-05-30.0,J2000,0.9729,88.11,2.384,48.33,57.84,123.47,0.09,173.84,0.001192,2441753.03,1973-03-11.5,3.02e+05,827,1.62,630,1.76,1.32,7.0e-04,2.3e+00,3.9e-04,7.2e-03,6.0e-03,1.9e-02,3.7e-03,4.5e+00,4.6e-05,4.6e-02,1.2e+04,COM,"Otto Matic",57,1973-05-05,1973-07-01,26,,,6,.69559,,,,,,,,,
1001154,"     C/1973 N1 (Sandage)","1973 N1",Sandage,C,,,0,,,6.2,,10.,,,,,,,,,,,,,,,"JPL 2",2442105.5,42105,1974-02-27.0,J2000,1.0002,-2.132e+04,4.812,137.40,279.24,72.55,0.00,,3.166e-07,2441994.66,1973-11-08.1,,,4.08,1.59e+03,1.4,,1.0e-04,9.9e+03,1.0e-04,1.6e-04,5.1e-04,2.1e-03,2.4e-05,,2.2e-07,1.6e-02,,HYP,"Otto Matic",609,1973-07-04,1975-03-05,27,,,,.95613,,,,,,,,,
1001155,"     C/1973 W1 (Gibson)","1973 W1",Gibson,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 2",2442129.5,42129,1974-03-23.0,J2000,1.0005,-8344,3.842,108.06,244.60,221.27,0.00,,1.293e-06,2441904.43,1973-08-09.9,,,3.04,1.18e+03,0.635,,1.6e-04,3.0e+03,2.9e-04,3.0e-04,9.7e-04,6.7e-03,1.6e-04,,6.9e-07,2.2e-02,,HYP,"Otto Matic",315,1973-11-30,1974-10-11,21,,,,.30592,,,,,,,,,
1001156,"     C/1974 C1 (Bradfield)","1974 C1",Bradfield,C,,,0,,,8.6,,10.,,,,,,,,,,,,,,,"JPL 2",2442157.5,42157,1974-04-20.0,J2000,0.9997,1892,0.503,61.28,143.73,333.13,0.00,3783.35,1.198e-05,2442124.86,1974-03-18.3,3.01e+07,8.23e+04,0.444,173,0.667,0.425,9.5e-06,6.8e+01,1.2e-06,1.5e-04,4.6e-04,3.5e-04,2.1e-05,1.4e+02,6.4e-07,1.2e-04,1.6e+06,COM,"Otto Matic",277,1974-02-14,1974-11-18,173,,,,.6687,,,,,,,,,
1001157,"     C/1974 F1 (Lovas)","1974 F1",Lovas,C,,,0,,,9.0,,4.5,,,,,,,,,,,,,,,"JPL 3",2442514.5,42514,1975-04-12.0,J2000,0.9998,1.487e+04,3.011,50.65,12.37,261.36,360.00,29737.75,5.435e-07,2442646.66,1975-08-22.1,6.62e+08,1.81e+06,2.46,956,0.0593,1.36,1.5e-05,1.1e+03,3.6e-06,8.9e-05,8.4e-05,1.5e-04,8.0e-06,2.2e+03,6.1e-08,8.4e-04,7.4e+07,COM,"Otto Matic",1270,1974-03-21,1977-09-11,137,,,,.5108,,,,,,,,,
1001158,"     C/1974 O1 (Cesco)","1974 O1",Cesco,C,,,0,,,,,,,,,,,,,,,,,,,,"JPL 2",2442280.5,42280,1974-08-21.0,J2000,0.9794,66.59,1.373,173.16,165.74,176.76,0.18,131.80,0.001814,2442180.48,1974-05-12.9,1.98e+05,543,0.366,143,0.508,-1.36,1.8e-03,5.7e+00,3.7e-04,7.2e-04,1.5e-02,6.3e-02,2.4e-02,1.1e+01,2.3e-04,8.0e-02,2.6e+04,COM,"Otto Matic",73,1974-07-27,1974-10-08,18,,,7,.43659,,,,,,,,,
1001159,"     C/1974 V1 (van den Bergh)","1974 V1","van den Bergh",C,,,0,,,6.0,,10.,,,,,,,,,,,,,,,"JPL 2",2442486.5,42486,1975-03-15.0,J2000,1.0037,-1642,6.019,60.86,226.10,151.79,0.00,,1.481e-05,2442267.63,1974-08-08.1,,,5.11,1.99e+03,1.38,,1.6e-04,7.2e+01,2.0e-04,4.6e-04,1.5e-04,4.0e-03,2.1e-04,,9.7e-07,4.2e-02,,HYP,"Otto Matic",717,1974-11-14,1976-10-31,40,,,,.43628,,,,,,,,,
1001160,"     C/1974 V2 (Bennett)","1974 V2",Bennett,C,,,0,,,10.0,,10.,,,,,,,,,,,,,,,"JPL 2",2442370.5,42370,1974-11-19.0,J2000,0.9999,9635,0.865,134.83,51.35,324.97,360.00,19269.99,1.042e-06,2442383.02,1974-12-01.5,3.45e+08,9.46e+05,0.0356,13.8,0.886,-0.812,7.8e-03,8.3e+05,1.3e-05,1.5e-02,4.5e-02,1.1e-02,1.7e-03,1.7e+06,1.4e-04,3.2e-02,4.5e+10,COM,"Otto Matic",10,1974-11-14,1974-11-24,14,,,,.65778,T,,,,,,,,
